t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.6150,-0.940916,0.602601,1.151892,-0.940916,0.602601,1.151892
1.6200,-0.941109,0.600048,1.153106,-0.941109,0.600048,1.153106
1.6250,-0.941286,0.597489,1.154324,-0.941286,0.597489,1.154324
1.6300,-0.941448,0.594925,1.155546,-0.941448,0.594925,1.155546
1.6350,-0.941595,0.592356,1.156772,-0.941595,0.592356,1.156772
1.6400,-0.941725,0.589781,1.158002,-0.941725,0.589781,1.158002
1.6450,-0.941840,0.587200,1.159235,-0.941840,0.587200,1.159235
1.6500,-0.941940,0.584614,1.160473,-0.941940,0.584614,1.160473
1.6550,-0.942023,0.582022,1.161714,-0.942023,0.582022,1.161714
1.6600,-0.942090,0.579424,1.162958,-0.942090,0.579424,1.162958
1.6650,-0.942142,0.576821,1.164207,-0.942142,0.576821,1.164207
1.6700,-0.942176,0.574212,1.165459,-0.942176,0.574212,1.165459
1.6750,-0.942195,0.571598,1.166715,-0.942195,0.571598,1.166715
1.6800,-0.942196,0.568978,1.167975,-0.942196,0.568978,1.167975
1.6850,-0.942181,0.566353,1.169238,-0.942181,0.566353,1.169238
1.6900,-0.942149,0.563722,1.170505,-0.942149,0.563722,1.170505
1.6950,-0.942099,0.561086,1.171775,-0.942099,0.561086,1.171775
1.7000,-0.942032,0.558445,1.173049,-0.942032,0.558445,1.173049
1.7050,-0.941948,0.555798,1.174327,-0.941948,0.555798,1.174327
1.7100,-0.941846,0.553146,1.175609,-0.941846,0.553146,1.175609
1.7150,-0.941727,0.550488,1.176894,-0.941727,0.550488,1.176894
1.7200,-0.941590,0.547824,1.178182,-0.941590,0.547824,1.178182
1.7250,-0.941435,0.545155,1.179475,-0.941435,0.545155,1.179475
1.7300,-0.941263,0.542480,1.180771,-0.941263,0.542480,1.180771
1.7350,-0.941073,0.539798,1.182070,-0.941073,0.539798,1.182070
1.7400,-0.940865,0.537111,1.183374,-0.940865,0.537111,1.183374
1.7450,-0.940640,0.534417,1.184680,-0.940640,0.534417,1.184680
1.7500,-0.940397,0.531717,1.185991,-0.940397,0.531717,1.185991
1.7550,-0.940137,0.529010,1.187305,-0.940137,0.529010,1.187305
1.7600,-0.939860,0.526296,1.188622,-0.939860,0.526296,1.188622
1.7650,-0.939565,0.523575,1.189943,-0.939565,0.523575,1.189943
1.7700,-0.939254,0.520847,1.191268,-0.939254,0.520847,1.191268
1.7750,-0.938926,0.518112,1.192596,-0.938926,0.518112,1.192596
1.7800,-0.938581,0.515369,1.193928,-0.938581,0.515369,1.193928
1.7850,-0.938220,0.512619,1.195263,-0.938220,0.512619,1.195263
1.7900,-0.937842,0.509861,1.196602,-0.937842,0.509861,1.196602
1.7950,-0.937449,0.507095,1.197944,-0.937449,0.507095,1.197944
1.8000,-0.937039,0.504321,1.199290,-0.937039,0.504321,1.199290
1.8050,-0.936613,0.501539,1.200640,-0.936613,0.501539,1.200640
1.8100,-0.936172,0.498749,1.201993,-0.936172,0.498749,1.201993
1.8150,-0.935715,0.495951,1.203350,-0.935715,0.495951,1.203350
1.8200,-0.935243,0.493145,1.204710,-0.935243,0.493145,1.204710
1.8250,-0.934755,0.490331,1.206074,-0.934755,0.490331,1.206074
1.8300,-0.934253,0.487509,1.207442,-0.934253,0.487509,1.207442
1.8350,-0.933735,0.484679,1.208813,-0.933735,0.484679,1.208813
1.8400,-0.933202,0.481841,1.210188,-0.933202,0.481841,1.210188
1.8450,-0.932654,0.478995,1.211566,-0.932654,0.478995,1.211566
1.8500,-0.932091,0.476141,1.212948,-0.932091,0.476141,1.212948
1.8550,-0.931513,0.473279,1.214333,-0.931513,0.473279,1.214333
