t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.8150,-1.675237,-0.875412,1.594904,-1.675237,-0.875412,1.594904
1.8200,-1.678009,-0.873639,1.595338,-1.678009,-0.873639,1.595338
1.8250,-1.680758,-0.871857,1.595767,-1.680758,-0.871857,1.595767
1.8300,-1.683484,-0.870068,1.596192,-1.683484,-0.870068,1.596192
1.8350,-1.686188,-0.868270,1.596613,-1.686188,-0.868270,1.596613
1.8400,-1.688869,-0.866464,1.597031,-1.688869,-0.866464,1.597031
1.8450,-1.691528,-0.864649,1.597444,-1.691528,-0.864649,1.597444
1.8500,-1.694163,-0.862826,1.597854,-1.694163,-0.862826,1.597854
1.8550,-1.696775,-0.860993,1.598259,-1.696776,-0.860994,1.598259
1.8600,-1.699365,-0.859152,1.598661,-1.699365,-0.859152,1.598661
1.8650,-1.701931,-0.857302,1.599058,-1.701931,-0.857302,1.599058
1.8700,-1.704474,-0.855443,1.599452,-1.704475,-0.855443,1.599452
1.8750,-1.706995,-0.853574,1.599842,-1.706995,-0.853574,1.599842
1.8800,-1.709491,-0.851696,1.600227,-1.709491,-0.851696,1.600227
1.8850,-1.711965,-0.849808,1.600609,-1.711965,-0.849808,1.600609
1.8900,-1.714415,-0.847910,1.600987,-1.714415,-0.847910,1.600987
1.8950,-1.716842,-0.846002,1.601362,-1.716842,-0.846002,1.601361
1.9000,-1.719245,-0.844085,1.601732,-1.719245,-0.844085,1.601732
1.9050,-1.721625,-0.842157,1.602098,-1.721625,-0.842157,1.602098
1.9100,-1.723981,-0.840219,1.602461,-1.723981,-0.840219,1.602461
1.9150,-1.726313,-0.838271,1.602819,-1.726313,-0.838271,1.602819
1.9200,-1.728622,-0.836312,1.603174,-1.728622,-0.836312,1.603174
1.9250,-1.730908,-0.834343,1.603525,-1.730908,-0.834343,1.603525
1.9300,-1.733169,-0.832363,1.603872,-1.733169,-0.832363,1.603872
1.9350,-1.735407,-0.830373,1.604216,-1.735407,-0.830373,1.604216
1.9400,-1.737621,-0.828371,1.604555,-1.737621,-0.828371,1.604555
1.9450,-1.739811,-0.826359,1.604891,-1.739811,-0.826359,1.604891
1.9500,-1.741977,-0.824336,1.605223,-1.741977,-0.824336,1.605223
1.9550,-1.744119,-0.822301,1.605551,-1.744119,-0.822301,1.605551
1.9600,-1.746237,-0.820255,1.605876,-1.746237,-0.820255,1.605876
1.9650,-1.748331,-0.818198,1.606196,-1.748331,-0.818198,1.606196
1.9700,-1.750401,-0.816130,1.606513,-1.750401,-0.816130,1.606513
1.9750,-1.752447,-0.814050,1.606827,-1.752447,-0.814050,1.606827
1.9800,-1.754469,-0.811959,1.607136,-1.754469,-0.811959,1.607136
1.9850,-1.756467,-0.809856,1.607442,-1.756467,-0.809857,1.607442
1.9900,-1.758440,-0.807742,1.607745,-1.758441,-0.807742,1.607745
1.9950,-1.760390,-0.805616,1.608043,-1.760390,-0.805616,1.608043
2.0000,-1.762315,-0.803478,1.608338,-1.762315,-0.803478,1.608338
