t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.9350,0.421895,0.571966,0.977334,0.421895,0.571964,0.977334
1.9400,0.422179,0.575130,0.977990,0.422178,0.575128,0.977990
1.9450,0.422470,0.578285,0.978651,0.422469,0.578283,0.978651
1.9500,0.422768,0.581430,0.979317,0.422767,0.581429,0.979317
1.9550,0.423073,0.584567,0.979988,0.423072,0.584565,0.979988
1.9600,0.423385,0.587694,0.980663,0.423385,0.587692,0.980663
1.9650,0.423705,0.590811,0.981344,0.423705,0.590810,0.981344
1.9700,0.424032,0.593919,0.982029,0.424031,0.593918,0.982029
1.9750,0.424366,0.597018,0.982719,0.424365,0.597017,0.982719
1.9800,0.424707,0.600108,0.983414,0.424706,0.600107,0.983414
1.9850,0.425055,0.603189,0.984113,0.425054,0.603187,0.984113
1.9900,0.425410,0.606260,0.984817,0.425409,0.606258,0.984817
1.9950,0.425772,0.609322,0.985526,0.425772,0.609320,0.985526
2.0000,0.426141,0.612374,0.986240,0.426141,0.612373,0.986240
