t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.2250,-0.845498,0.829631,0.974552,-0.845496,0.829631,0.974549
1.2300,-0.847920,0.831771,0.973321,-0.847918,0.831771,0.973318
1.2350,-0.850341,0.833911,0.972098,-0.850339,0.833910,0.972095
1.2400,-0.852761,0.836050,0.970883,-0.852759,0.836050,0.970880
1.2450,-0.855181,0.838189,0.969676,-0.855179,0.838189,0.969674
1.2500,-0.857600,0.840328,0.968478,-0.857598,0.840328,0.968475
1.2550,-0.860018,0.842467,0.967287,-0.860016,0.842467,0.967284
1.2600,-0.862435,0.844605,0.966104,-0.862433,0.844605,0.966101
1.2650,-0.864851,0.846744,0.964929,-0.864849,0.846743,0.964926
1.2700,-0.867266,0.848882,0.963762,-0.867264,0.848882,0.963759
1.2750,-0.869681,0.851020,0.962603,-0.869679,0.851020,0.962600
1.2800,-0.872094,0.853158,0.961451,-0.872092,0.853157,0.961449
1.2850,-0.874507,0.855296,0.960308,-0.874505,0.855295,0.960305
1.2900,-0.876919,0.857433,0.959172,-0.876917,0.857433,0.959169
1.2950,-0.879330,0.859571,0.958043,-0.879328,0.859571,0.958040
1.3000,-0.881741,0.861709,0.956922,-0.881739,0.861708,0.956920
1.3050,-0.884150,0.863846,0.955809,-0.884148,0.863846,0.955806
1.3100,-0.886559,0.865984,0.954703,-0.886557,0.865983,0.954701
1.3150,-0.888967,0.868121,0.953605,-0.888965,0.868121,0.953602
1.3200,-0.891374,0.870259,0.952514,-0.891372,0.870259,0.952511
1.3250,-0.893780,0.872397,0.951431,-0.893778,0.872396,0.951428
1.3300,-0.896185,0.874534,0.950355,-0.896183,0.874534,0.950352
1.3350,-0.898590,0.876672,0.949286,-0.898588,0.876672,0.949283
1.3400,-0.900994,0.878810,0.948225,-0.900991,0.878810,0.948222
1.3450,-0.903397,0.880948,0.947170,-0.903394,0.880948,0.947168
1.3500,-0.905799,0.883086,0.946123,-0.905796,0.883086,0.946120
1.3550,-0.908200,0.885224,0.945084,-0.908198,0.885224,0.945081
1.3600,-0.910601,0.887363,0.944051,-0.910598,0.887362,0.944048
1.3650,-0.913000,0.889501,0.943025,-0.912998,0.889501,0.943022
1.3700,-0.915399,0.891640,0.942007,-0.915397,0.891640,0.942004
1.3750,-0.917798,0.893779,0.940995,-0.917795,0.893779,0.940992
1.3800,-0.920195,0.895918,0.939990,-0.920193,0.895918,0.939987
1.3850,-0.922592,0.898058,0.938993,-0.922589,0.898057,0.938990
1.3900,-0.924988,0.900198,0.938002,-0.924985,0.900197,0.937999
1.3950,-0.927383,0.902337,0.937018,-0.927381,0.902337,0.937015
1.4000,-0.929778,0.904478,0.936041,-0.929775,0.904477,0.936038
1.4050,-0.932171,0.906618,0.935071,-0.932169,0.906618,0.935068
1.4100,-0.934564,0.908759,0.934107,-0.934562,0.908759,0.934104
1.4150,-0.936957,0.910900,0.933150,-0.936954,0.910900,0.933147
1.4200,-0.939348,0.913042,0.932200,-0.939346,0.913041,0.932197
1.4250,-0.941739,0.915183,0.931257,-0.941737,0.915183,0.931254
1.4300,-0.944129,0.917325,0.930320,-0.944127,0.917325,0.930317
1.4350,-0.946519,0.919468,0.929390,-0.946516,0.919467,0.929386
1.4400,-0.948908,0.921611,0.928466,-0.948905,0.921610,0.928463
1.4450,-0.951296,0.923754,0.927549,-0.951293,0.923754,0.927545
1.4500,-0.953683,0.925898,0.926638,-0.953681,0.925897,0.926635
1.4550,-0.956070,0.928042,0.925733,-0.956067,0.928041,0.925730
1.4600,-0.958456,0.930186,0.924835,-0.958454,0.930186,0.924832
1.4650,-0.960842,0.932331,0.923944,-0.960839,0.932331,0.923941
1.4700,-0.963227,0.934477,0.923059,-0.963224,0.934476,0.923055
1.4750,-0.965611,0.936622,0.922180,-0.965608,0.936622,0.922176
1.4800,-0.967995,0.938769,0.921307,-0.967992,0.938768,0.921304
1.4850,-0.970378,0.940915,0.920441,-0.970375,0.940915,0.920437
1.4900,-0.972760,0.943063,0.919580,-0.972758,0.943062,0.919577
1.4950,-0.975142,0.945210,0.918726,-0.975139,0.945210,0.918723
1.5000,-0.977524,0.947359,0.917878,-0.977521,0.947358,0.917875
1.5050,-0.979904,0.949508,0.917036,-0.979901,0.949507,0.917033
1.5100,-0.982284,0.951657,0.916201,-0.982282,0.951656,0.916197
1.5150,-0.984664,0.953807,0.915371,-0.984661,0.953806,0.915367
1.5200,-0.987043,0.955957,0.914547,-0.987040,0.955957,0.914544
